"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","month","season","rsv_novax","rsv_novax2","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m_a","google_3m_b","google_3m_c","MMWRyear","MMWRweek","epiyr","epiwk"
"2796","Nevada",2024-10-05,0.02,0.842619434,NA,"Total",NA,719.62,409.6,10,1,310.02,0,1.9047619047619,4.84248491366477,NA,NA,24.6034539297851,12.6982445417813,0,2024,40,2024,14
"2797","Nevada",2024-10-12,0.02,1.35352701,NA,"Total",NA,485.03,307.36,10,1,177.67,0,1.9047619047619,5.40988091031945,NA,NA,23.0547470813849,10.7670367729449,0,2024,41,2024,15
"2798","Nevada",2024-10-12,0.02,1.35352701,NA,"Total",NA,482.96,307.36,10,1,175.6,0,1.9047619047619,6.31944395443231,NA,NA,20.2715672413607,9.00872635903704,0,2024,41,2024,15
"2799","Nevada",2024-10-19,0.02,1.412061643,NA,"Total",NA,567.61,296.67,10,1,270.94,0,1.9047619047619,7.3332155510868,NA,NA,18.4456234887406,8.47794641947642,0,2024,42,2024,16
"2800","Nevada",2024-10-19,0.02,1.412061643,NA,"Total",NA,568.2,296.67,10,1,271.53,0,1.9047619047619,7.43742410362842,NA,NA,19.4446613277341,9.75274184238226,0,2024,42,2024,16
"2801","Nevada",2024-10-26,0.03,1.641504663,NA,"Total",NA,479.54,236.19,10,1,243.35,0,2.22222222222222,7.95010749883249,NA,NA,19.4035802959996,10.6729143322807,0,2024,43,2024,17
"2802","Nevada",2024-10-26,0.03,1.641504663,NA,"Total",NA,481.91,236.19,10,1,245.72,0,2.53968253968254,8.35858234149493,NA,NA,18.3741521031206,10.3303792740484,0,2024,43,2024,17
"2803","Nevada",2024-11-02,0.03,2.356217618,NA,"Total",NA,670.1,316.25,11,0,353.85,0,2.85714285714286,10.0394526653641,NA,NA,19.5981746568473,11.4484397813317,0,2024,44,2024,18
"2804","Nevada",2024-11-02,0.03,2.356217618,NA,"Total",NA,675.61,316.25,11,0,359.36,0,2.85714285714286,11.3118481465709,NA,NA,21.9533670229826,13.0240738854368,0,2024,44,2024,18
"2805","Nevada",2024-11-09,0.06,1.329413288,NA,"Total",20,593.21,164.45,11,0,428.76,32.4355,3.80952380952381,10.7562353617521,NA,NA,23.2903023539912,15.5101015245662,0.643088965144145,2024,45,2024,19
"2806","Nevada",2024-11-09,0.06,1.329413288,NA,"Total",20,590.83,164.45,11,0,426.38,30.0555000000001,4.76190476190476,8.92822709572658,NA,NA,22.338111305572,16.495195409324,1.23899038155178,2024,45,2024,19
"2807","Nevada",2024-11-16,0.12,4.045112666,NA,"Total",13,744.12,205.17,11,0,538.95,44.4903,7.61904761904762,11.9349480628982,NA,7.94602698650675,23.1610532599961,18.9343655563478,2.12108626371646,2024,46,2024,20
"2808","Nevada",2024-11-16,0.12,4.045112666,NA,"Total",13,744.65,205.17,11,0,539.48,45.0203,9.52380952380952,16.7696772960953,NA,6.89655172413793,24.9801501739938,20.4381515058911,2.37060133234639,2024,46,2024,20
"2809","Nevada",2024-11-23,0.22,3.013285781,NA,"Total",18,834.43,312.21,11,0,522.22,0,14.6031746031746,19.7674566647673,NA,6.59670164917541,27.9062727852579,21.739839054701,1.77469991593875,2024,47,2024,21
"2810","Nevada",2024-11-23,0.22,3.013285781,NA,"Total",18,831.27,312.21,11,0,519.06,0,17.7777777777778,17.9305068002421,NA,7.34632683658171,28.9531183746326,21.4696954263013,0.892604033774072,2024,47,2024,21
"2811","Nevada",2024-11-30,0.31,5.110254763,NA,"Total",30,830.25,216.79,11,0,613.46,90.9961,23.8095238095238,19.8267673641294,NA,9.89505247376312,29.9813453677533,22.4744830396251,1.80415248049677,2024,48,2024,22
"2812","Nevada",2024-11-30,0.31,5.110254763,NA,"Total",30,832.26,216.79,11,0,615.47,93.0060999999999,26.6666666666667,23.559977792542,NA,11.6941529235382,29.9552793329978,23.7409935146515,3.64815663030463,2024,48,2024,22
"2813","Nevada",2024-12-07,0.48,9.129024533,NA,"Total",51,927.12,203.06,12,0,724.06,234.6854,34.9206349206349,34.4477591008938,NA,16.6416791604198,31.1066293013462,26.5252792774439,8.3011939203245,2024,49,2024,23
"2814","Nevada",2024-12-07,0.48,9.129024533,NA,"Total",51,925.02,203.06,12,0,721.96,232.5854,40.3174603174603,41.6023299808331,NA,19.7901049475262,32.2450063123047,27.9989134494584,11.108442657433,2024,49,2024,23
"2815","Nevada",2024-12-14,0.55,11.41217478,NA,"Total",58,1157.96,261.85,12,0,896.11,265.0515,47.9365079365079,52.8215677132137,NA,23.9880059970015,36.1573139251484,31.8105327493124,14.5195353874298,2024,50,2024,24
"2816","Nevada",2024-12-14,0.55,11.41217478,NA,"Total",58,1157.04,261.85,12,0,895.19,264.1315,50.1587301587302,56.886234565655,NA,25.0374812593703,38.9191124094746,34.1348001765645,15.1033544121567,2024,50,2024,24
"2817","Nevada",2024-12-21,0.67,12.23938308,NA,"Total",92,1330.78,170.25,12,0,1160.53,750.2275,56.1904761904762,62.4235711039799,NA,31.1844077961019,43.7931005488282,40.0914060643102,25.3664896314085,2024,51,2024,25
"2818","Nevada",2024-12-21,0.67,12.23938308,NA,"Total",92,1341.06,170.25,12,0,1170.81,760.5075,60,63.8962407898634,NA,36.2818590704648,45.9924973063095,43.8223489864521,35.1897476762809,2024,51,2024,25
"2819","Nevada",2024-12-28,0.94,12.3682201,NA,"Total",130,1783.73,268.18,12,0,1515.55,869.2362,72.3809523809524,65.5982775816785,NA,47.0764617691154,53.5202960717164,52.2480051611151,47.1869777275166,2024,52,2024,26
"2820","Nevada",2024-12-28,0.94,12.3682201,NA,"Total",130,1750.43,268.18,12,0,1482.25,835.9362,80.9523809523809,65.82764468761,NA,52.7736131934033,58.5611308575005,56.6175681640691,48.886298508354,2024,52,2024,26
"2821","Nevada",2025-01-04,0.86,12.83509299,NA,"Total",154,1643.94,196.04,1,0,1447.9,975.4436,86.984126984127,66.8881803786052,NA,62.0689655172414,62.1993246854959,60.3809717836406,53.1477723293562,2025,1,2024,27
"2822","Nevada",2025-01-04,0.86,12.83509299,NA,"Total",154,1644.2,196.04,1,0,1448.16,975.7036,84.4444444444444,67.7193489636687,NA,65.6671664167916,60.5232906627139,59.4656887711792,55.2586696513518,2025,1,2024,27
"2823","Nevada",2025-01-11,0.7,14.88046848,NA,"Total",113,1438.85,195.09,1,0,1243.76,773.5931,76.8253968253968,72.1918766603033,NA,63.1184407796102,56.7805924557448,56.2265457879189,54.0226116389001,2025,2,2024,28
"2824","Nevada",2025-01-11,0.7,14.88046848,NA,"Total",113,1434.25,195.09,1,0,1239.16,768.9931,71.7460317460317,75.8332357718742,NA,56.9715142428786,54.2617966825265,53.3914637873077,49.9293792731745,2025,2,2024,28
"2825","Nevada",2025-01-18,0.56,11.28918639,NA,"Total",148,1881.36,305.02,1,0,1576.34,841.2418,62.2222222222222,73.0810755396482,NA,56.071964017991,57.1105620293549,55.1323893925503,47.2634453485112,2025,3,2024,29
"2826","Nevada",2025-01-18,0.56,11.28918639,NA,"Total",148,1872.83,305.02,1,0,1567.81,832.7118,57.7777777777778,66.6875561958513,NA,61.3193403298351,62.323528740506,59.5335981800278,48.4355741457755,2025,3,2024,29
"2827","Nevada",2025-01-25,NA,12.94759398,NA,"Total",66,1353.03,211.65,1,0,1141.38,631.3035,NA,63.2464813386875,NA,54.2728635682159,61.3479142967996,58.2055617805847,45.7056435951408,2025,4,2024,30
"2828","Nevada",2025-01-25,NA,12.94759398,NA,"Total",66,1349.91,211.65,1,0,1138.26,628.1835,NA,66.1989258253205,NA,41.9790104947526,54.9641381812154,52.2556110149061,41.4814003535577,2025,4,2024,30
"2829","Nevada",2025-02-01,NA,NA,NA,NA,NA,1439.71,0,2,0,1439.71,1439.71,NA,NA,NA,NA,49.7615017879858,50.5157719602051,53.5161722634206,2025,5,2024,31
"2830","Nevada",2025-02-01,NA,NA,NA,NA,NA,1428.82,0,2,0,1428.82,1428.82,NA,NA,NA,NA,50.6718910848155,54.4197480560932,69.3282935709503,2025,5,2024,31
"2831","Nevada",2025-02-08,NA,NA,NA,NA,NA,1280.62,0,2,0,1280.62,1280.62,NA,NA,NA,NA,49.8395797722766,56.3532647448304,82.2639570756679,2025,6,2024,32
"2832","Nevada",2025-02-08,NA,NA,NA,NA,NA,1276.85,0,2,0,1276.85,1276.85,NA,NA,NA,NA,47.8833058458789,54.1413194798139,79.0349805264124,2025,6,2024,32
"2833","Nevada",2025-02-15,NA,NA,NA,NA,NA,1182.7,0,2,0,1182.7,1182.7,NA,NA,NA,NA,44.9269130007051,50.7985467386506,74.1552328394251,2025,7,2024,33
"2834","Nevada",2025-02-15,NA,NA,NA,NA,NA,1180.76,0,2,0,1180.76,1180.76,NA,NA,NA,NA,43.7273949220481,49.4422600251265,72.1753384626067,2025,7,2024,33
"2835","Nevada",2025-02-22,NA,NA,NA,NA,NA,1165.88,0,2,0,1165.88,1165.88,NA,NA,NA,NA,42.394423550242,47.9350786051407,69.975169436014,2025,8,2024,34
"2836","Nevada",2025-02-22,NA,NA,NA,NA,NA,1164.73,0,2,0,1164.73,1164.73,NA,NA,NA,NA,42.1785679536721,47.6910121897389,69.6188836163522,2025,8,2024,34
"2837","Nevada",2025-03-01,NA,NA,NA,NA,NA,1007.72,118.76,3,0,888.96,602.7484,NA,NA,NA,NA,40.1000118918776,43.7278190893348,58.158820362038,2025,9,2024,35
"2838","Nevada",2025-03-01,NA,NA,NA,NA,NA,1020.94,118.76,3,0,902.18,615.9684,NA,NA,NA,NA,38.3589929621706,40.1462768666599,47.2558874100329,2025,9,2024,35
"2839","Nevada",2025-03-08,NA,NA,NA,NA,NA,837.08,107.06,3,0,730.02,472.0054,NA,NA,NA,NA,34.4232619540397,34.2420970425452,33.5214437867223,2025,10,2024,36
"2840","Nevada",2025-03-08,NA,NA,NA,NA,NA,854.49,107.06,3,0,747.43,489.4154,NA,NA,NA,NA,32.5826635643681,32.3198533156769,31.2744242653127,2025,10,2024,36
"2841","Nevada",2025-03-15,NA,NA,NA,NA,NA,NA,126.58,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,11,2024,37
"2842","New Hampshire",2023-07-01,0,1.627356473,NA,"Total",NA,358.99,0,7,1,358.99,358.99,NA,NA,NA,NA,NA,NA,NA,2023,26,2022,52
"2843","New Hampshire",2023-07-08,0.02,1.204012881,NA,"Total",NA,343.76,0,7,1,343.76,343.76,NA,NA,NA,NA,NA,NA,NA,2023,27,2023,1
"2844","New Hampshire",2023-07-15,0,1.629900273,NA,"Total",NA,0,0,7,1,0,0,0.377358490566038,7.05586125332597,NA,NA,4.46924283299436,5.15155957922516,8.11078252102649,2023,28,2023,2
"2845","New Hampshire",2023-07-22,0.02,1.482214174,NA,"Total",NA,0,0,7,1,0,0,0.754716981132076,6.82630688666434,NA,NA,2.18619269479921,2.51995748268152,3.96750280957391,2023,29,2023,3
"2846","New Hampshire",2023-07-29,0.02,1.310595319,NA,"Total",NA,0,0,7,1,0,0,0.754716981132076,6.99487569273198,NA,NA,0,0,0,2023,30,2023,4
"2847","New Hampshire",2023-08-05,0,2.466007832,NA,"Total",NA,591.38,0,8,1,591.38,591.38,0.754716981132076,8.3172478922191,NA,NA,3.7609688033813,4.33515375875087,6.82540671260711,2023,31,2023,5
"2848","New Hampshire",2023-08-12,0,1.426747382,NA,"Total",NA,985.05,403.61,8,1,581.44,0,0.377358490566038,8.22952264330105,NA,NA,10.0255403475166,8.59744163031925,6.82540671260711,2023,32,2023,6
"2849","New Hampshire",2023-08-19,0,1.346359388,NA,"Total",NA,1151.77,535.52,8,1,616.25,0,0,8.28608643114995,NA,NA,17.3503924538957,13.1149067184694,6.82540671260711,2023,33,2023,7
"2850","New Hampshire",2023-08-26,0,1.445537167,NA,"Total",NA,1549.37,660.88,8,1,888.49,0,0,6.67212896447893,NA,NA,23.4428719154116,15.2928930102995,0,2023,34,2023,8
"2851","New Hampshire",2023-09-02,0.02,1.408685749,NA,"Total",NA,1044.41,379.82,9,1,664.59,11.2996000000001,0.377358490566038,6.64356302089973,NA,NA,23.8203806376692,15.9024300846681,0.130414227213933,2023,35,2023,9
"2852","New Hampshire",2023-09-09,0.03,1.57566999,NA,"Total",NA,2039.9,951.84,9,1,1088.06,0,0.943396226415094,7.00623641365691,NA,NA,29.4685750699243,19.3610673313052,0.130414227213933,2023,36,2023,10
"2853","New Hampshire",2023-09-16,0.05,1.582642097,NA,"Total",NA,2257.03,914.6,9,1,1342.43,0,1.88679245283019,7.22307902665932,NA,NA,33.969043776003,22.6887072536011,0.130414227213933,2023,37,2023,11
"2854","New Hampshire",2023-09-23,0.07,2.290493777,NA,"Total",NA,2232.43,1266.43,9,1,966,0,2.83018867924528,8.61773023984343,NA,NA,41.52443313275,24.8982150056812,0,2023,38,2023,12
"2855","New Hampshire",2023-09-30,0.03,3.242811637,NA,"Total",NA,1853.66,940.74,9,1,912.92,0,2.83018867924528,11.2544505312336,NA,NA,40.3400122359633,23.6143385991277,0,2023,39,2023,13
"2856","New Hampshire",2023-10-07,0.1,1.559883979,NA,"Total",NA,1981.14,934.17,10,1,1046.97,0,3.77358490566038,11.218456714132,NA,NA,38.5854488703357,21.448447751347,0,2023,40,2023,14
"2857","New Hampshire",2023-10-14,0.07,1.770161728,NA,"Total",NA,2349.62,1177.1,10,1,1172.52,0,3.77358490566038,10.3955092013471,NA,NA,39.3307360529733,22.9623575120038,0,2023,41,2023,15
"2858","New Hampshire",2023-10-21,0.05,1.233912963,NA,"Total",16,2453.2,678.28,10,1,1774.92,608.2784,4.15094339622642,7.21827233811218,NA,NA,43.1435995863685,29.2813107063006,7.02043943740727,2023,42,2023,16
"2859","New Hampshire",2023-10-28,0.23,5.059983028,NA,"Total",22,2192.94,903,10,1,1289.94,0,6.60377358490566,12.7539640419219,NA,NA,44.4905730933456,31.0624198218671,7.02043943740727,2023,43,2023,17
"2860","New Hampshire",2023-11-04,0.3,2.384450105,NA,"Total",23,1823.09,576.74,11,0,1246.35,0,10.9433962264151,13.7255111395039,NA,16.6666666666667,41.1420274813122,31.603635963787,7.02043943740727,2023,44,2023,18
"2861","New Hampshire",2023-11-11,0.39,7.536891478,NA,"Total",41,2880.26,658.59,11,0,2221.67,634.4681,17.3584905660377,23.6941849931039,NA,23.4972677595628,43.8579788783361,34.8785690723161,7.32270761384402,2023,45,2023,19
"2862","New Hampshire",2023-11-18,0.48,8.650008769,NA,"Total",57,4535.48,1178.62,11,0,3356.86,516.3858,22.0754716981132,29.3721030841919,NA,33.0601092896175,58.7557093742488,50.0302752629843,13.2825694718964,2023,46,2023,20
"2863","New Hampshire",2023-11-25,0.95,10.87174438,NA,"Total",54,3679.13,443.36,11,0,3235.77,2167.2724,34.3396226415094,42.7954502089919,NA,41.5300546448087,70.559470979017,64.6138621119378,38.2961235099229,2023,47,2023,21
"2864","New Hampshire",2023-12-02,0.85,11.58149401,NA,"Total",84,4537.36,927.9,12,0,3609.46,1373.221,43.0188679245283,49.1923185170465,NA,53.2786885245902,81.0980441537661,74.7871568375912,46.8224331629682,2023,48,2023,22
"2865","New Hampshire",2023-12-09,1.29,15.73673803,NA,"Total",103,4204.35,1023.06,12,0,3181.29,715.7154,58.3018867924528,60.4005580062894,NA,65.8469945355191,78.9921738168192,73.5001282850127,49.1229938682022,2023,49,2023,23
"2866","New Hampshire",2023-12-16,1.63,10.72971548,NA,"Total",143,5246.46,791.98,12,0,4454.48,2545.8082,71.1320754716981,60.1759277337101,NA,90.1639344262295,88.9598413649332,82.4339698713485,53.4918612466765,2023,50,2023,24
"2867","New Hampshire",2023-12-23,1.05,13.02341638,NA,"Total",120,5145.99,851.44,12,0,4294.55,2242.5796,74.9056603773585,62.4564453960395,NA,100,92.8305141012482,87.4560715463842,63.525555358927,2023,51,2023,25
"2868","New Hampshire",2023-12-30,1.3,17.19103477,NA,"Total",88,5331.69,643.18,12,0,4688.51,3138.4462,75.0943396226415,64.756534132327,NA,95.9016393442623,100,98.5048565040501,91.4874801199267,2023,52,2023,26
"2869","New Hampshire",2024-01-06,0.83,26.10743492,NA,"Total",84,5229.01,570.57,1,0,4658.44,3283.3663,60,89.0776498309934,NA,79.7814207650273,99.8890241374091,100,100,2024,1,2023,27
"2870","New Hampshire",2024-01-13,0.65,19.92938396,NA,"Total",58,3825.8,521.35,1,0,3304.45,2047.9965,52.4528301886792,100,NA,62.8415300546448,91.4930800667,92.7420005131401,97.7542209799116,2024,2,2023,28
"2871","New Hampshire",2024-01-20,0.55,8.734459397,NA,"Total",45,2539.19,578.45,1,0,1960.74,566.6755,38.3018867924528,86.625237320546,NA,51.0928961748634,73.7337622280137,72.7458857163802,68.072153613639,2024,3,2023,29
"2872","New Hampshire",2024-01-27,0.61,6.730216471,NA,"Total",53,1987.98,385.05,1,0,1602.93,674.9595,34.1509433962264,55.978588208806,NA,42.6229508196721,53.1219513436029,50.3472492028003,37.9672510434979,2024,4,2023,30
"2873","New Hampshire",2024-02-03,0.42,10.78194205,NA,"Total",35,1634.09,0,2,0,1634.09,1634.09,29.811320754717,41.5111638349913,NA,36.3387978142077,39.1834465986693,38.1025547043947,33.1901530633638,2024,5,2023,31
"2874","New Hampshire",2024-02-10,0.3,5.932765521,NA,"Total",28,1524.69,459.31,2,0,1065.38,0,25.0943396226415,37.0800567923438,NA,31.6939890710382,32.731583412511,31.5390536231353,26.6498731053503,2024,6,2023,32
"2875","New Hampshire",2024-02-17,0.23,5.139311204,NA,"Total",19,1303.02,0,2,0,1303.02,1303.02,17.9245283018868,34.5639105448268,NA,22.4043715846995,28.3754787225247,29.340541729282,33.8986274640087,2024,7,2023,33
"2876","New Hampshire",2024-02-24,0.14,2.736308833,NA,"Total",39,935.73,0,2,0,935.73,935.73,12.6415094339623,21.8390863533607,NA,23.4972677595628,23.934154745506,24.2211633618004,25.8385120867279,2024,8,2023,34
"2877","New Hampshire",2024-03-02,0.31,3.130559043,NA,"Total",33,1109.15,0,3,0,1109.15,1109.15,12.8301886792453,17.4071685889024,NA,24.8633879781421,21.2914664967369,24.5420225048565,38.6397563886796,2024,9,2023,35
"2878","New Hampshire",2024-03-09,0.22,7.055880282,NA,"Total",20,936.62,0,3,0,936.62,936.62,12.6415094339623,20.4383786764838,NA,25.1366120218579,18.9612913647424,21.8561008686728,34.4109542318612,2024,10,2023,36
"2879","New Hampshire",2024-03-09,0.22,7.055880282,NA,"Total",20,934.87,0,3,0,934.87,934.87,14.1509433962264,27.2701327210085,NA,19.9453551912568,18.9558220672164,21.8497965766228,34.4010285499429,2024,10,2023,36
"2880","New Hampshire",2024-03-16,0.17,12.08081192,NA,"Total",15,869.05,0,3,0,869.05,869.05,11.5094339622642,41.4256865795096,NA,15.0273224043716,17.4288705137451,20.0897262031302,31.6299166562418,2024,11,2023,37
"2881","New Hampshire",2024-03-16,0.17,12.08081192,NA,"Total",15,870.91,0,3,0,870.91,870.91,10.5660377358491,49.3730252094363,NA,13.6612021857924,17.0109780248713,19.6080343070777,30.8715253087404,2024,11,2023,37
"2882","New Hampshire",2024-03-23,0.1,7.127639228,NA,"Total",13,460.3,0,3,0,460.3,460.3,8.30188679245283,49.4865178267838,NA,11.7486338797814,13.992879737779,16.1291646813034,25.3942801134312,2024,12,2023,38
"2883","New Hampshire",2024-03-23,0.1,7.127639228,NA,"Total",13,459.99,0,3,0,459.99,459.99,6.9811320754717,41.6526718142045,NA,11.2021857923497,11.3914020099032,13.1305208371513,20.6731179675029,2024,12,2023,38
"2884","New Hampshire",2024-03-30,0.1,3.632107666,NA,"Total",NA,848.97,0,3,0,848.97,848.97,5.66037735849057,28.2903579504948,NA,NA,11.2518713265082,12.969688084155,20.4198976636803,2024,13,2023,39
"2885","New Hampshire",2024-03-30,0.1,3.632107666,NA,"Total",NA,852.57,0,3,0,852.57,852.57,5.66037735849057,22.7618900993645,NA,NA,13.7465705596618,15.8452516218891,24.9472781823897,2024,13,2023,39
"2886","New Hampshire",2024-04-06,0.07,6.666676092,NA,"Total",NA,941.46,0,4,0,941.46,941.46,5.09433962264151,22.0328393576586,NA,NA,16.8085504199276,19.3747021955064,30.5041596628574,2024,14,2023,40
"2887","New Hampshire",2024-04-06,0.07,6.666676092,NA,"Total",NA,940.94,0,4,0,940.94,940.94,4.52830188679245,26.8322564670832,NA,NA,17.393447272792,20.0488949162482,31.5656305535849,2024,14,2023,40
"2888","New Hampshire",2024-04-13,0.08,8.109263008,NA,"Total",11,535.87,0,4,0,535.87,535.87,4.15094339622642,33.9132422724585,NA,NA,15.3793466606123,17.727302715977,27.9104404797193,2024,15,2023,41
"2889","New Hampshire",2024-04-13,0.08,8.109263008,NA,"Total",11,538.34,0,4,0,538.34,538.34,4.33962264150943,36.1948109684093,NA,NA,12.8156452435555,14.7722024704028,23.2578347879709,2024,15,2023,41
"2890","New Hampshire",2024-04-20,0.13,7.706490534,NA,"Total",16,0,0,4,0,0,0,5.47169811320755,37.8393621938169,NA,10.3825136612022,6.83159778531608,7.87457391049371,12.3979846202944,2024,16,2023,42
"2891","New Hampshire",2024-04-27,0.02,3.551494545,NA,"Total",16,385.75,0,4,0,385.75,385.75,4.33962264150943,30.630880172223,NA,11.7486338797814,5.87688738462008,6.77410841916212,10.6653760510215,2024,17,2023,43
"2892","New Hampshire",2024-04-27,0.02,3.551494545,NA,"Total",16,385,0,4,0,385,385,3.20754716981132,23.422398150629,NA,13.1147540983607,4.90169891644312,5.65003848550379,8.89560388200807,2024,17,2023,43
"2893","New Hampshire",2024-05-04,0.02,2.495073415,NA,"Total",NA,710.55,0,5,0,710.55,710.55,1.13207547169811,15.1801175446037,NA,NA,9.42054700606838,10.858776527508,17.0964100297354,2024,18,2023,44
"2894","New Hampshire",2024-05-04,0.02,2.495073415,NA,"Total",NA,702.33,0,5,0,702.33,702.33,1.13207547169811,13.5093014896292,NA,NA,11.4338844604538,13.1794890591211,20.7502151247287,2024,18,2023,44
"2895","New Hampshire",2024-05-11,0,2.66531979,NA,"Total",NA,400.73,0,5,0,400.73,400.73,0.754716981132076,12.1077439420561,NA,NA,11.5339217279928,13.2947989590588,20.9317627719087,2024,19,2023,45
"2896","New Hampshire",2024-05-11,0,2.66531979,NA,"Total",NA,400.9,0,5,0,400.9,400.9,0.377358490566038,12.3770024494577,NA,NA,9.56465663622939,11.0248872924532,17.3579402067919,2024,19,2023,45
"2897","New Hampshire",2024-05-18,0.03,2.319041103,NA,"Total",NA,365.48,0,5,0,365.48,365.48,0.566037735849057,12.0985930114678,NA,NA,7.42240911108652,8.55558406333614,13.4701890972824,2024,20,2023,46
"2898","New Hampshire",2024-05-18,0.03,2.319041103,NA,"Total",NA,366.82,0,5,0,366.82,366.82,1.13207547169811,11.5509250660765,NA,NA,7.20675343770788,8.30700436169043,13.0788171509459,2024,20,2023,46
"2899","New Hampshire",2024-05-25,0,1.557793545,NA,"Total",NA,0,0,5,0,0,0,1.13207547169811,9.79928210958652,NA,NA,4.65717043984599,5.36817798629183,8.45183356833539,2024,21,2023,47
"2900","New Hampshire",2024-06-01,0,1.703048625,NA,"Total",NA,425.3,0,6,0,425.3,425.3,0.566037735849057,8.82503983748624,NA,NA,5.03760460031519,5.80669281237401,9.14224553618713,2024,22,2023,48
"2901","New Hampshire",2024-06-01,0,1.703048625,NA,"Total",NA,424.12,0,6,0,424.12,424.12,0,7.85079756538596,NA,NA,5.40201244710362,6.22673459663527,9.80357294772013,2024,22,2023,48
"2902","New Hampshire",2024-06-08,0,1.554279385,NA,"Total",NA,0,0,6,0,0,0,0,7.84523963514298,NA,NA,5.40201244710362,6.22673459663527,9.80357294772013,2024,23,2023,49
"2903","New Hampshire",2024-06-15,0,1.586898774,NA,"Total",NA,0,0,6,0,0,0,0,7.66153918621908,NA,NA,2.69725403106307,3.10904226074845,4.89497699440449,2024,24,2023,50
"2904","New Hampshire",2024-06-22,0,1.459812256,NA,"Total",NA,0,0,6,0,0,0,0,7.27684105879814,NA,NA,0,0,0,2024,25,2023,51
"2905","New Hampshire",2024-06-29,0,1.680443541,NA,"Total",NA,357.83,0,6,0,357.83,357.83,0,7.47637994667244,NA,NA,2.27567294618338,2.62309863284829,4.12989158235348,2024,26,2023,52
"2906","New Hampshire",2024-06-29,0,1.680443541,NA,"Total",NA,355.15,0,6,0,355.15,355.15,0,7.62432861422934,NA,NA,4.53430203496026,5.22655133233149,8.22885196989181,2024,26,2023,52
"2907","New Hampshire",2024-07-06,0,1.173734917,NA,"Total",NA,0,0,7,1,0,0,0,7.17187400366547,NA,NA,4.53430203496026,5.22655133233149,8.22885196989181,2024,27,2024,1
"2908","New Hampshire",2024-07-13,0,1.30742915,NA,"Total",NA,0,0,7,1,0,0,0,6.58192136496792,NA,NA,2.25862908877687,2.60345269948319,4.09896038753832,2024,28,2024,2
"2909","New Hampshire",2024-07-20,0,1.30742915,NA,"Total",NA,0,0,7,1,0,0,0,5.99196872627037,NA,NA,0,0,0,2024,29,2024,3
"2910","New Hampshire",2024-07-27,0,1.303926346,NA,"Total",NA,0,0,7,1,0,0,0,6.1978770743865,NA,NA,0,0,0,2024,30,2024,4
"2911","New Hampshire",2024-08-03,0,1.28031121,NA,"Total",NA,0,0,8,1,0,0,0,6.15498784371593,NA,NA,0,0,0,2024,31,2024,5
"2912","New Hampshire",2024-08-10,0,1.423930259,NA,"Total",NA,396.18,0,8,1,396.18,396.18,0,6.33924383577427,NA,NA,2.51956545795191,2.90422607484514,4.57250774696588,2024,32,2024,6
"2913","New Hampshire",2024-08-10,0,1.423930259,NA,"Total",NA,396.22,0,8,1,396.22,396.22,0,6.52903979763672,NA,NA,5.03938530183527,5.80874537257633,9.14547715355587,2024,32,2024,6
"2914","New Hampshire",2024-08-17,0,1.473773217,NA,"Total",NA,393.74,0,8,1,393.74,393.74,0,6.83501571779196,NA,NA,7.54343321796931,8.69508485137265,13.6898236634512,2024,33,2024,7
"2915","New Hampshire",2024-08-17,0,1.473773217,NA,"Total",NA,391.26,0,8,1,391.26,391.26,0,6.9138464152183,NA,NA,7.51214374840214,8.65901843638896,13.6330395296861,2024,33,2024,7
"2916","New Hampshire",2024-08-24,0,1.851748987,NA,"Total",NA,554.63,0,8,1,554.63,554.63,0,7.59047657629922,NA,NA,8.51957563338917,9.82025437085365,15.4613270560551,2024,34,2024,8
"2917","New Hampshire",2024-08-24,0,1.851748987,NA,"Total",NA,555.27,0,8,1,555.27,555.27,0,8.18827603995379,NA,NA,9.54684962102856,11.0043616904299,17.3256240331044,2024,34,2024,8
"2918","New Hampshire",2024-08-31,0.02,1.447712792,NA,"Total",NA,511.69,0,8,1,511.69,511.69,0.377358490566038,8.14705935538269,NA,NA,10.3127420641129,11.8871824945937,18.715565746384,2024,35,2024,9
"2919","New Hampshire",2024-08-31,0.02,1.447712792,NA,"Total",NA,511.81,0,8,1,511.81,511.81,0.754716981132076,7.50804320715701,NA,NA,10.0404219245059,11.5732873950812,18.2213591187776,2024,35,2024,9
"2920","New Hampshire",2024-09-07,0.01,1.252072013,NA,"Total",NA,1018,557.7,9,1,460.3,0,0.943396226415094,6.55960523341282,NA,NA,12.9832219758918,10.8771029578859,11.812715631833,2024,36,2024,10
"2921","New Hampshire",2024-09-07,0.01,1.252072013,NA,"Total",NA,1025.11,557.7,9,1,467.41,0,0.754716981132076,6.25018340789431,NA,NA,16.2483925988957,10.5525052230327,5.90705030535264,2024,36,2024,10
"2922","New Hampshire",2024-09-14,0.01,1.050819072,NA,"Total",NA,1162.11,383.41,9,1,778.7,119.2348,0.566037735849057,5.62246366558419,NA,NA,20.3840718792888,12.5089616244548,1.37614732371126,2024,37,2024,11
